ID,WIKI_PAGE,Health_Issues
b782675a02a92acf6e4028d689216763,Eli_Pariser,No relevant section found
dc7aa7a2a530e7283f067de281e06c0d,Robert_Siegel,No relevant section found
e217671e12b372850b840d35cc9234db,Larry_Page,No relevant section found
5b3f7e262ecc76fbec7f1a5d98a3420b,David_J._Skorton,No relevant section found
19f6d90aad0255fd496f147db827b6d5,Morgan_Spurlock,No relevant section found
426c8fafe40e9d2f66e5ef09e3fb7951,Marc_Rotenberg,No relevant section found
45b247fdc4e06b22286ef97df5f14f7a,Barry_Sonnenfeld,No relevant section found
8741224b75277539e3899f8196053864,Dave_Sim,There are no indications of any significant health issue mentioned in the text.
9497ea31601f20d28c499105587d1a5e,Tweet,No relevant section found
39b597cdc85d41cc56fc038ca21442b1,Lionel_Richie,No relevant section found
f3b6334fe638189f9c3877faf3728efd,Ted_Turner,No relevant section found
607d15d929ff8b83f7c26d675e1a100d,Ann_Romney,No relevant section found
3a1148801861b82af2d5a0a140c20f44,Christina_Rocca,No relevant section found
3ca1b541176f576fb83b3f3a23f7c647,Mia_Tyler,No relevant section found
186d9d01c9b21a4876ba7e99fbc20f1b,Ann_Robinson,No relevant section found
fcc6f9cc5ebc96de3e5e0b291563f07d,Philippe_VI,No relevant section found
5be902dcea6c8be379629e6fbf4e0979,Sasha_Roiz,No relevant section found
55fd8a4c752f9f6dcf3ce43f945dba2f,Jeanine_Pirro,There is no significant health issue mentioned in the text.
21cfc7f8f3bb91f18c04caa009af55f0,Lewis_Teague,No relevant section found
5aa68a483068384af22b29f79ac370a7,John_M._Rogers,No relevant section found
cefb64cecd30a54544ff3bdd8222f37e,Zoie_Palmer,No relevant section found
e6e8fdcfe9d1ce98550dccac66ee81a3,Syd_Straw,No relevant section found
e6f6cca25b76f3d8bc34179a4bcbfe20,David_Toms,No relevant section found
0a9ec1c24476d9e00c2e87e388d3a9bd,Richard_E._Salomon,No relevant section found
9dea173a6a8daaf0f29477a49f036e91,Bobby_Petrino,No relevant section found
17a5f4304e92ddb49d83b6a58b4168ce,Aelius_Stilo,No relevant section found
f36193c18f48905dce41bc3d20978156,King_Richard_the_Lionheart,No relevant section found
ae44bbc4c92df597bef007c7ea108224,Dan_Rather,No relevant section found
bb49a9c56859c442c30a70b6269ac7c4,Shelby_Steele,No relevant section found
e5bc9ef9fccc57416cc864d99b63d6fd,Philetas_of_Cos,No relevant section found
1303686c647954912820421806672482,Paul_Twomey,No relevant section found
c02539d7d92cdab00d8aa31ad4a95df6,Penny_Priddy,No relevant section found
7d2cf529b3ab761693f4077a55fd01f7,James_Spader,No relevant section found
4a0c15a85195c9521e93cc6db2851788,Richard_Roeper,No relevant section found
361151dfa885a40bc7743771396d2f31,Grace_Slick,No relevant section found
7b76f7af3f78242e16286bac716506d3,John_Paulson,No relevant section found
a5666c3fadf2eb4bf2f59034bf2ff714,Gerald_Posner,No relevant section found
0d7e2ea192408463e5513f536c501d10,Michael_Vick,No relevant section found
fbf17cba75cb4b7627fcd8dcdbf89987,Dave_Pirner,No relevant section found
a943e40c3739aec83b4bc70a722cd9af,Cal_Thomas,No relevant section found
0ec8aff0c2cb8d272927c7c33d1cc73a,Maria_Thayer,No relevant section found
a12e7073217d3d1122ecbd4430d49255,Frederick_K._C._Price,No relevant section found
914ff2bea72b1b82fd6ee55381daba04,Earl_Ray_Tomblin,No relevant section found
d7b46ec419005a6a05f503ecb3150f24,Dita_Von_Teese,No relevant section found
7ea2f6395cfeeece47247538c7964701,Robert_Sayre,No relevant section found
8db084934b8ab9d2c3e3ee08d1e63a84,Sue_Simmons,No relevant section found
99118379dfa2eaac0a28b5cf31fbc212,Wayne_Allyn_Root,No relevant section found
55169ba3a5be58db0bb427fd5971258a,Michael_S._Steele,No relevant section found
53af41807d7d0fd00a8764fd56be75e3,Elaine_Pagels,No relevant section found
ee9b61d992035c01533bc7edb4d22cc1,Douglas_Steenland,No relevant section found
1705ec8228c1382a17b145d3f4a18e4f,Daniela_Ruah,No relevant section found
dc1e4f488f5f73aa1c70ebd5a87bef99,Barbara_Rush,No relevant section found
891a01bcfe90a6bba63cc8f61d9a42d2,Charles_Simonyi,No relevant section found
36b1d5e9823b0630cd5909192d132e67,Joy_Tanner,No relevant section found
95ec951fbdafa517a9307ec2fa6193bc,Carol_Queen,No relevant section found
1935467a2edeea2a072df007cbcf9a5c,Kim_Rhodes,No relevant section found
22ffabc3c52ca8f532a3987461b0f091,Paul_Patton,No relevant section found
fdc23f3103c7cf0edb3f8c83e52685ab,Ann_Turkel,No relevant section found
2c07f24232f9d0c2fdee5f72d1d2de89,Alwaleed_bin_Talal,No relevant section found
0af779130ad89d10c697876488d40c16,Dave_Riley,No relevant section found
ff3ec1d43c7ebc3b10f5ad95937c2945,Cassie_Steele,No relevant section found
ba61d30a955b3f65a525232433ddabce,David_Proval,No relevant section found
50ff3e622800b94ba09a9cf952c4152a,Anna_Silk,No relevant section found
e2a746a1207251cd4af83256b6b4cca6,Rich_Rodriguez,No relevant section found
a7d0dc97c6b266df7753a4d85227926f,Pete_Shelley,No relevant section found
f4e5bfb5db611666658c827f2debfabc,Lionel_Tiger,No relevant section found
b0a16021bc47ca983bd69601dac620f3,Hector_Ruiz,No relevant section found
55e2d6b3796ef941d0945f2c4795a595,Rudy_Ratzinger,No relevant section found
b209a5fc01fe808158f7f25cf465967d,Robert_I._Toll,No relevant section found
a7047f8275296c464376fe9db5258034,Charles_Peters,No relevant section found
e2a9770f25ca69bbdf6c5068e27428bb,Nouriel_Roubini,No relevant section found
2d6eb9cc8a170622c7621d8fa7abf3d3,Andrew_von_Eschenbach,No relevant section found
37603666d3f3d157b23093ddf60016cf,Trajan,No relevant section found
1383798d342e1146fb5e3a0c8ba750a7,Kelly_Ripa,No relevant section found
f564b08548446cc4e5cfcaa1e4bffa22,Michael_Strahan,No relevant section found
f434f16aaa2ac67eea4435410bc7639a,Maribel_Verdú,No relevant section found
e577c06dbb039f04137a438e7f710c02,Kitty_Pilgrim,No relevant section found
4ca631a743809fd87923c96c506f8a90,Adam_Pascal,No relevant section found
a330422752b356c647406d8604bfe021,Franka_Potente,No relevant section found
cd2ac39bf17f4d06ebe2cbc63514c26c,Rudy_Rucker,No relevant section found
8eceab89caf809cf8b6e148221d51f3a,Joe_Piscopo,No relevant section found
e6b1d44925d2cb9777cda0845e213cfd,Todd_Stitzer,No relevant section found
610eee0cc0d4684c4d2ccd72d533f242,Kordell_Stewart,No relevant section found
b3b3fc2f1b8257bdd5e4695ea207178d,David_Vitter,health care
937a50d0cfdda4566251b539ec02a001,Anne_Stevens,No relevant section found
afba0e925204644017cfe0e4d786662e,Antoine_van_Agtmael,No relevant section found
8f2614d23350b63d740ae9924c682205,Diana_Ross,No relevant section found
3ec8ff44a445f75137fdd01877f6d702,Susan_Sullivan,No relevant section found
7833428c4eb5fc1ade80bb5d98967350,Richard_L._Thompson,No relevant section found
68330004ea2a8c55efb14d1f15ba22bc,Vanessa_del_Rio,No relevant section found
cd4cfd782a27400719d54aa1470ab205,Martha_Plimpton,No relevant section found
04e2a412214d3a6fc5d12e943e04daec,Jim_Pattison,No relevant section found
6285c5d4795bb3a5a088fca23be241ab,Erroll_Southers,No relevant section found
f11801dd86ef8934bebfa1fce2323570,Patricia_Ann_Tracey,No relevant section found
347a9479dd56877a3bb9b61ed0c4d02a,Monica_Vitti,No relevant section found
a08d7156db9a67eecfb09cfd6f29e327,Paul_E._Pfeifer,No relevant section found
8bf3d1d6eb6ad9d75b38e02fdfcd6d13,Josh_Radnor,No relevant section found
0af990ce62b74a25d54917f5bc7931d2,Michael_Parenti,No relevant section found
a4b13b204e16d23c1308ed527c3a01b1,William_C._Rhodes,No relevant section found
5c5a8e49f7463ea833d68a8f22de9737,Earl_Sweatshirt,No relevant section found
c921c7b0cff58022a612cf3482bf520d,Kevin_Rollins,No relevant section found
e5144236b05dd9113d6c092d6772a9c6,Charles_Plosser,No relevant section found
627cf5c2da035c1caaba02a9b1b7ef0d,Geneviève_Page,No relevant section found
06c0ecb9e68bd93f6e883dea5464c08c,Tara_Subkoff,No relevant section found
21c50efcd36a69acfaa501a3f123903a,Rob_Schmidt,No relevant section found
fea5f89e748109e249e0817c4b81bebd,Juhan_Parts,No relevant section found
2342eaa23dbd0de8d05466e041b97245,Ian_Tracey,No relevant section found
e7f872fe89da05081a36536d5da473cf,Mitt_Romney,No relevant section found
b2fb0759df9db51f0ff91b7c8bf7051d,Nick_Price,No relevant section found
f4395ac906a3a870b6af9af11abce531,John_H._Tory,No relevant section found
51e564b2116e3091ea2a22e4e146319f,Thutmose_III,No relevant section found
118ee08d1d9eb99195683f192d53c40e,Ralph_Sampson,No relevant section found
c2bb0e8525aec589b455b50d0c664e5c,Jeffrey_Sachs,No relevant section found
5bfeeafd78c8deb1ae79098fea74bd39,Laurence_H._Silberman,No relevant section found
00649020e268f2295d2876845ca72cad,Jean_Shrimpton,No relevant section found
d7bff2e26379837ceb865bc2462f347d,Frances_Fox_Piven,No relevant section found
d668c0c1de6417d15ee2a26a62c7420e,Roberto_Mangabeira_Unger,No relevant section found
002a1ad114dc95c455658b4de4cb3dd9,David_Safavian,No relevant section found
fd1dba33fd16ad85267870cf57dfb8ee,Plutarch,No relevant section found
de6c5de538e8a6305b76f87183257cc0,Bob_Pettit,No relevant section found
a8946ff4a085abed59658ceebe3f5f05,Mike_Smith,No relevant section found
949170de94832cb472c692bf321eb4f8,Polybius,No relevant section found
699445af5c02e84af8a9a439b39e25e6,William_J._Shaw,No relevant section found
e5d85c8ee973eedc87ac0b467a71d8de,Joel_Surnow,No relevant section found
ff6655a0993958d6f7197462682f408a,Roy_Romanow,health care system
1b2e173734fd75ec8443a1f8a6002add,Peter_Sarsgaard,No relevant section found
a598b9880d438052fddaf12a94112759,Melvin_Van_Peebles,No relevant section found
c7e68bb127eefcccb4fb8f96729bd20b,Betty_Thomas,No relevant section found
1f95f441777938dc9ed6da5d989caf2a,Howard_Stern,No relevant section found
a1dd1b6f679bdfcfd97bd6ed02799fdb,Joseph_M._Tucci,No relevant section found
e0d486ebb9e5ad059a3e6491080c3efa,Jeff_Stevens,No relevant section found
04936ea283bce78330b72e0f78525044,John_Stockwell,No relevant section found
c61a50d960e6b18bf05e75a11b814eb7,Simon_Rex,No relevant section found
a38df0445323610514916e45ae168ee3,Mary_L._Schapiro,No relevant section found
6ae2c97aa33ca0205e89af5b28e06838,Sappho,No relevant section found
bba8f6bbb019bd9557584195eb0560cb,Steve_Symms,No relevant section found
41e2379e2237c0f99e2949594448c10e,Gary_W._Rollins,No relevant section found
1ef550388b90468a73e2cbb8beabcfb9,Phillip_J._Roth,No relevant section found
5c706af275c0c8b66402a66d9b636732,John_S._Reed,No relevant section found
5a7882602be5d517cdd3b6c1abce09e9,Kathryn_D._Sullivan,No relevant section found
3e56b97beb193bb1747cffe63ee23922,Robin_R._Sanders,No relevant section found
7fdd30b356c3ad18f505f2e2e417da02,Mary_Taylor,No relevant section found
4658ae06c339f9a91bb8702a76d40f2a,Thomas_Petri,No relevant section found
7c3fdd3c4f00ab1997560a8067736f81,Larry_E._Temple,No relevant section found
ecfb3d0e11955642097a0768e30e5c64,Sean_Patrick_Thomas,No relevant section found
5c7a8f3ed2386205091cc07976559142,Bret_Saberhagen,No relevant section found
b85860a9c89f442cfd9c21c830ce47ae,Amanda_Righetti,No relevant section found
e33483aaf005e4de9d33171b7a5d62ac,Thomas_E._Shenk,No relevant section found
a0c8206af022516260dd4fcc1d1b76c4,Thomas_Sangster,No relevant section found
caa04507985bea0704df85016a485b45,Vinessa_Shaw,No relevant section found
72051c323176e049bf595a3f033511a6,D._B._Sweeney,No relevant section found
4f37a5cde0fc61e622d85f5a3fa12005,Richard_Vaughan,No relevant section found
b0eab7790862a3abdd8fc3a631e7b955,Markie_Post,No relevant section found
9ee65d1ddccab2b120a35a12b529d10c,Kenneth_Pollack,No relevant section found
f28b2cfc1e1c6463ac6b0a19d2b67d2a,Raul_Romero,No relevant section found
a66668fce3bc2ce2dae080d72d03b612,Jack_Thompson,No relevant section found
cc32247e7fb5c26fab1864c8652c4db6,Frank_Savage,No relevant section found
4e7fd4306cf31865e0409c7fea32d2b6,Tony_Visconti,No relevant section found
19b3b9bfcc9360979c7c7f59a098cd6c,Jim_Rash,No relevant section found
58601dbdf1af45bd43083d5c2921ffe8,Michael_Urie,No relevant section found
75d81b869e9e6409c0a031ac074f4a22,Gavin_Rossdale,No relevant section found
d63ca6a968eeee37d9dbe678171635b5,Andrew_Ridgeley,No relevant section found
3d9e80cb4ae2eb444a79914d5ecd7c67,Walter_Pincus,No relevant section found
1f7d865d0e186b70a33e39cad0044b56,Steve_Perry,melanoma
bcc9e387e86b47279fa50e621db05f54,Alex_Turner,No relevant section found
a62e70daded3f1b59d8655b2a839fbd5,Assumpta_Serna,No relevant section found
6b9bf3d39357dd077abe2697f52723c8,Marina_Sirtis,No relevant section found
7624ac50540d133cce187853cbc3ec4a,Thomas_J._Rodi,No relevant section found
cc0c1e966854bafdbbef24cdc0b5fddf,Warren_Sapp,No relevant section found
5b1596e28b83871a035ac31fa14155f8,Chris_Potter,No relevant section found
0c9f604bbfcbfa1bff7028d4ac196046,Maureen_E._Quinn,No relevant section found
93ab6f85d3ae0cdeda93db676046493b,Tamara_Tunie,No relevant section found
ac13bcc1ff19d5de41310be365b6084e,Thomas_Roberts,No relevant section found
6416c6b3e7fe1bee15611fd980e399c4,Bella_Thorne,No relevant section found
8e3b172da4e847b1e3be53317a851542,Glenn_Reynolds,No relevant section found
ddff49c556201f93180f0e422493e4e2,M._Night_Shyamalan,No relevant section found
15b1c57a91e22cdfe614ce71667c9031,Glenn_Poshard,No relevant section found
2f69a19e66e6d62ce2cdf9163efd0740,Gordon_R._Sullivan,No relevant section found
ae17363d6f04b8ddb8048359afc107a1,Larry_L._Palmer,No relevant section found
5ef7acbaa36d2e7bd5cf9479a78a9d20,David_M._Rubenstein,No relevant section found
556ce76eb0cccd2faef448e683e66175,Niki_Taylor,internal injuries
deb1339a7d2afee39817cae438e3889c,Timothy_M._Tymkovich,No relevant section found
618b5259919289400e4947a715bad7b4,Kathleen_Quinlan,No relevant section found
f94c8e851ff0a5214828c358fa576b8d,Ivan_Sergei,No relevant section found
97986584215e064c2374ef12c92d90e9,Jennifer_Stone,No relevant section found
6812b3ed203a4438e0f6f9a9ed776457,Anthony_Phillips,No relevant section found
592528d769674fed89078243837f61b2,Chris_Pratt,No relevant section found
8f4779492aa983962377e55bbe67719f,Res,No relevant section found
9c2da869e56d539df8f2a2614868e36c,Lee_Pace,No relevant section found
2360b735508596ed0ba6de3129362989,Steve_Railsback,No relevant section found
8bf9ae4f5bbd99e429e2c8124882916d,Lara_Roxx,No relevant section found
03f18c329dc24a8cd40f35f89e97e62d,Pat_Sullivan,No relevant section found
89ca1e0fe652931391e7438d3624e308,Jonathan_Rhys-Meyers,No relevant section found
1b522a1310b31fa38c6f7397d3597857,Thomas_W._Simons,No relevant section found
c9f5f0ce0042babc03c41975c7bc09f6,Penny_Pritzker,No relevant section found
4390c407ade5a3270752afceb56a2820,Paul_Sand,No relevant section found
f5e1743e48d53bd2efbc1b3d37d64057,Ralph_Thomas,No relevant section found
efb16af8f17621042614c2dcd5650d26,Gabriele_Salvatores,No relevant section found
6182bdad4275173c5b0fbed6ebf10db7,Philip_Rosedale,No relevant section found
4e809fd4b26e9f54ab4ca68889fcf426,Michael_Stipe,No relevant section found
9abc8a4b3f5ec392ea7cee3f4d808166,Kimberley_Rew,No relevant section found
251c9f630418e94b3ad80576ac1fd9c6,Run,No relevant section found
8aa05b0dbe170baa52429b75ab2ac217,Spencer_Pratt,No relevant section found
aefd1bad38458f153180089acb11b298,Kenneth_R._Timmerman,No relevant section found
a843df15710039289985676d55409370,Jim_Sturgess,No relevant section found
25d6334810e3a5a7ca3e944a2d33c833,Ronaldinho,No relevant section found
151ac5e221210b6233f82af2bca81669,Russell_Tovey,No relevant section found
31aa63de0df05f2457d6f2e04ba4968c,Lindsey_Shaw,No relevant section found
a3aa563a77648bf8295ada211a0c14f4,Sam_Tanenhaus,No relevant section found
358903d3a5ef77dbb2cad1778cd1172a,Sushmita_Sen,No relevant section found
99072636f31e57aeadbfbd47974478ab,Saul_Perlmutter,No relevant section found
9e06092e957bb571745c473ddc416591,Lil'_Scrappy,No relevant section found
d921fb0aa5b11d362e5cbd9b3d82e5ee,Leonard_Slatkin,No relevant section found
5cb42fb8048be4dea308f248dd79cbf0,Stuart_Rothenberg,No relevant section found
8cc1fd35d6aee1ba0bf446bdff32d10f,Robert_II,No relevant section found
69ae3f3fedfb4dc3a301e11505b6a8c0,Jason_Ritter,No relevant section found
55de6be384dff8e0b245305fc4645363,Robert_Shapiro_(lawyer),No relevant section found
65bac67787a317b1d5983dd31aa0107b,Dawn_Penn,No relevant section found
5d6767e4f55e0c915d393f1c1f4f8909,Rain_Phoenix,No relevant section found
9afc156c6a0cdd05fc5a212ed7827d9b,Jo_Marie_Payton,No relevant section found
e67f99dba636306d4e8b0aabdcb28252,John_Edward_Robinson,No relevant section found
14ee87a1a099d9b72a25c8d07853cafe,Vegetius,No relevant section found
62e05cfdeed2bb15f1ef73a7a34a43cc,Periander,No relevant section found
296993c45bf9691b63b6512652437af6,Neal_Smith,No relevant section found
d4d9d8a7a146b3c3f8faff5a6c404e23,Tim_Ryan,No relevant section found
bf83a2e0adfba24fa6428b3e7e94ac4a,Garry_Trudeau,No relevant section found
95671867f66416eea8af55fec2011e81,Leonard_Riggio,No relevant section found
20720f02c978ee5fac70fdd0ec508e70,Clive_Sinclair,No relevant section found
5349f54f60732c368ccb487f7ecae16d,Bill_Proenza,No relevant section found
342ecac2378f913c9add7eb5f89aaa26,"Stuart_Taylor,_Jr.",No relevant section found
a79399bde84f447897d35de29f0b6c39,David_Tibet,No relevant section found
3a4fc65153620d5ac9c05f97451963c7,Robert_D._Storey,No relevant section found
074dc556d24b76a5f3700e5d47601fb7,Joe_Pesci,No relevant section found
dc4b4d07c6181a7d187afa59f7b6ea80,Bob_Stanley,No relevant section found
dacd1df02f4eddd9c79583dda32f77e8,Howard_Rheingold,No relevant section found
28a2b31335fe8a1d9e3f279fa3e66255,Jay_Van_Andel,No relevant section found
f1f57714559ae4041f5fbc2edada122a,Chris_Patten,No relevant section found
d778a94a83240a2dc6fd4f91d6b87c9f,David_Shea,No relevant section found
848bc3e3abac6f54098627ebb83a213d,Rosario_Robles,No relevant section found
903cc11e495d58cf3028a578460b1d51,Natalia_Tena,No relevant section found
2600d7b3910808dad01bc7353c054d18,Michelle_Trachtenberg,No relevant section found
86b868879708af8014cfcedd4bd4994d,David_S._Ruder,No relevant section found
2554af1ad66b36f1ab92abe4d0f5068d,Stephen_I,No relevant section found
21b6664eec08d5d499f8517299b7bb44,Bill_Self,No relevant section found
975b862534af4e30bdc0cf91b8adc716,John_Riggins,No relevant section found
2f1016c30c1588f52dfcf92f19122562,William_C._Richardson,No relevant section found
59563f3a2cea9408472644415ad5d7bd,Mighty_Sparrow,No relevant section found
6145ee3c693082503c7b07e0c4d26c45,Prem_Rawat,No relevant section found
cd58d2cf3499b6dae27740ae49063891,Neil_Sedaka,No relevant section found
cc8ffedcf82f8e774dbca367d389a262,Porphyry,No relevant section found
a366860057284da8de2577cdafc119aa,Donald_Sutherland,No relevant section found
703a56c7082f925eb2a7b888af768df4,Neera_Tanden,No relevant section found
f806a173db6a1d3a01ca138418937b98,Diane_Ravitch,No relevant section found
e6d68deafba2908dbad1a6635951b86d,Ashley_Peldon,No relevant section found
57acde23892458802091d5c11ce535a4,Trey_Parker,No relevant section found
a108ce67311b9cf721679b0afefacb56,Tommy_Thompson,There is no significant health issue mentioned in the text.
4085e243cdc367dab7df44f51a2d09e7,Paul_E._Vallely,No relevant section found
c91b2069130a04004cbeb290d7ffcf5a,Kevin_Shields,tinnitus
03b28332d73bdbb1338b6928107addf9,Vyto_Ruginis,No relevant section found
1721179e5c93d93629cda8d8fe2f30e7,Tom_Selleck,No relevant section found
2e4e9d1607432b9031fd43e398a225f1,Mikhail_Segal,No relevant section found
652ab2418a7f30b3171b91b6ad2582cf,Tom_Sneva,No relevant section found
366266111c5eb8c14931a7d30b57aebd,John_Shadegg,No relevant section found
8940c6ea1de8ed7bc49335159613a664,Ian_C._Read,No relevant section found
1bc763b4544999bf56ac0a5da19f06db,Nick_Simmons,No relevant section found
8422cbbb9033d9838eb6fff08af6363d,David_Lee_Roth,No relevant section found
06e55669549814b2031f0687ea941c39,Kyra_Phillips,No relevant section found
e00bde324adad1f96b0b65d50f99deb4,Joan_D._Vinge,No relevant section found
48cdd388e27a12b2f9d926c98e200877,Paul_Stern,No relevant section found
6995ea5823003c77c242de99368d79ef,Caryl_Phillips,No relevant section found
0468f8788260f42c2b3ad51fc1723ae8,William_vanden_Heuvel,No relevant section found
a3e431e5e5ea7d6d6f450e18f9fd700b,Rodney_Slater,No relevant section found
0718ffa8bf547680245d217b6c82a0d0,Robert_the_Bruce,No relevant section found
db754a67d960bbb1eb0f515e673b2e15,Craig_Stadler,No relevant section found
62ea8415c0982aa994eb5c82e7bdef55,James_D._Plummer,No relevant section found
8c8789e721cb32beb17ff01833ade505,Musetta_Vander,No relevant section found
5eae75e581946a61ed94e2fd53c6d6cc,Ann_Telnaes,No relevant section found
124b0afcd52e093d4b15c11592ef7673,Mark_Rogowski,No relevant section found
267930ff45a24f9efc4837744a7281d9,Daniel_Tosh,No relevant section found
a30b453c88c1042369b2730bf74a3c09,Robert_Riley,No relevant section found
a23abc4a813b0bb6aa1503d2b080cbad,Julien_Temple,No relevant section found
5b1ea525052d1addc40f196371f8dfd3,Barbara_Perry,No relevant section found
e9bb335dbe70ab55dd6bbb089746f807,Lili_Taylor,No relevant section found
f324752ec186433b1ed236c2de236739,Harry_Shearer,No relevant section found
0e2d03133ea2ee5e67765e3c51aa6de5,Branscombe_Richmond,No relevant section found
0747be257e05edc4985e89444cca1769,Ken_Stott,No relevant section found
ae2830e817cc4e36bda86f68b085e49f,Julia_Sweeney,No relevant section found
8985e9967b4c9344a5296468bf83e1ad,Sean_Pertwee,No relevant section found
ccb4b3c7f266f8aac304bf49924c8c9f,Jean_Ratelle,No relevant section found
dc4a955e9549d49a3868faca4c464800,Ali_Smith,No relevant section found
135e03b30ce6f8cadbfc604f8db12901,Jackie_Selebi,No relevant section found
d397387e912a97be061b4e57c786f5cf,Dougie_Poynter,No relevant section found
e9d639372dfbb327d25f868e7c7c90d3,Ian_Underwood,No relevant section found
03d292cfd75731de79232fb629b5212a,Lauren_Tewes,No relevant section found
c6e4967d95208f716670eabb82c323bc,Léa_Pool,No relevant section found
d9b597c81c37157a6bde5013aca5ba91,Jane_Shaw,No relevant section found
65bf79b86889119c50d27e120ab548e8,Slim_Thug,No relevant section found
319cb404dea7f011542b1da7cbb69636,Tom_Price,No relevant section found
3083b68b4d9c97a0dc2841d06c6728fc,Diane_Venora,No relevant section found
66e337d73bd82f220d6b6476e819b6f0,Evan_Stone,No relevant section found
5a994ff4aba85c0e42d3e66a629cf3ca,Martin_Scorsese,No relevant section found
a1a091c199a121c17fbd1b7e4c2180ee,Jim_Sensenbrenner,pre-existing medical conditions
eea45d8847f403ebba0dae9b98b3257f,Stephen_A._Roell,No relevant section found
76e6df5f7c2a1432c7b946e62067b4e6,Gregory_B._Penner,No relevant section found
e4261d05be2e87057e5f5a6065a64fd4,Jennifer_Tilly,No relevant section found
288ad2c1f01e83257ca391c65bb3fbe6,Sendhil_Ramamurthy,No relevant section found
8e7a8b1abb9dbf43206f94f5c8b11343,Ellen_Page,No relevant section found
1b5b979ca4070c132daff06cbd08c9e2,Thomas_Sutton_(photographer),No relevant section found
2b0c399840a8bd00e4cbccef41674cc8,Martín_Torrijos,No relevant section found
cd20289859d5ef772dd465ff1c839d90,Stuart_Pankin,No relevant section found
e11dffbab3ad308d5f8b2c8f515e3f34,Melania_Trump,kidney condition
554232dcbb387af6df34b3ae1fc572af,Wilmer_Valderrama,No relevant section found
fee381e7ea5b5c8f0ef6e50ba4a3a00a,Plum_Sykes,No relevant section found
459138d772e6635801fa961f7584bade,Dimitri_from_Paris,No relevant section found
5eb9f287e1ac9756d083890ab46d3b32,Zachary_Quinto,No relevant section found
a5696e36709d111716bf2523334143a2,Brittany_Snow,No relevant section found
0a976c94c2babcae185fdf11251a014a,Reginald_VelJohnson,No relevant section found
8a1455fdd81e20ccaf231f00d19013cf,Brandon_Routh,No relevant section found
0e680792a224da6ee74703b731150c70,Chris_Titus,No relevant section found
3d68c1615fd8716090216c13958a46c2,Maggie_Smith,breast cancer
cc2ec7014ba500d90ede6d55e428cb01,Pierre_Pettigrew,No relevant section found
427a1f6786323386b56063d34e65fdc3,Scott_Pelley,No relevant section found
1f1d9d44deaf69546aa3abd93167c692,Teryl_Rothery,No relevant section found
4b0467fe89d662a16b5770fd7ec9070a,Edward_F._Ryan,No relevant section found
82725607d9b92ecc852d3b3b4529fcc1,John_Rendon,No relevant section found
89d0cc734870c74d6b76bdb8b1a3f31c,Wil_Shipley,No relevant section found
fe7d967870ba7b5a0da4bf4bf5e84c45,Jessica_Steen,No relevant section found
918010b8d917cebc3e9eba1d09b4c14b,Stephen_Tobolowsky,No relevant section found
7e0aa280402605e935103c9af3359115,Melanie_Sloan,No relevant section found
507b342e35908229f2cccb5dbe1abec4,Robert_E._Rubin,No relevant section found
072c9dbc3ddd04df0ebaa3cdc8272186,Kira_Roessler,No relevant section found
ed46c6d6c866444b48e6ebb550929465,Al_Reynolds,No relevant section found
c584cffedc94c222889ba88752ce6526,Jacques_Torres,No relevant section found
23abb5967b2971d0bf542e7e57d02e61,David_Pratt,No relevant section found
0655b3a4913a95266cba7151ceb519d0,Rachel_Paulose,No relevant section found
644bfb37cc5480898ae85bae4d5374df,Paul_Theroux,No relevant section found
e982dd16181a8ef552f42bad785f8c36,Jim_Renacci,No relevant section found
f6504f128a73e5898b29cc4b652edb61,Hailee_Steinfeld,No relevant section found
f104944812c8bdd34951ebcc4930cfc1,Sydney_Penny,No relevant section found
81a2140594a9cddcc2d9cc6cd3c1161e,Paul_Stookey,No relevant section found
93312ca5966c46744baf44f6d8710d18,Robin_Shou,No relevant section found
546198b3239cd5b85680a22f8c9becc4,Spencer_Tunick,No relevant section found
5a01aa5f850bb42527774b40d7f967d9,Kay_Parker,No relevant section found
9beca2364596425be7da9198df0b94af,Mike_Price,No relevant section found
9320a9a2966022e8d6db854266715db0,Michael_Scheuer,No relevant section found
2876a8f9dcdbcaae3bf5ad6379a52734,Vanessa_Paradis,No relevant section found
432843299725c58267f38517654d0607,Louis_Tomlinson,No relevant section found
4c896ac8df19f0d980b8b3b67170fc5f,Sig_Rogich,No relevant section found
a3423cd70da5c88392a7681aab204138,George_Paz,No relevant section found
a4682583cf65fdbc08f9a2081eb2d33f,Bill_Thomas,No relevant section found
687bbe4d061e1f6f410773559e8881b1,Sallust,No relevant section found
e48b7d6f32c5cc4f6b5d80500d1a1fab,Jeff_Tremaine,No relevant section found
b93bfb4036bb9d9644a66f5864e7721b,Roy_Thinnes,No relevant section found
5f5d4ea2501bdb708c3cabbd39388ddd,Mary_Steenburgen,No relevant section found
29d07be6254f5cf6565946f29b66d033,Eric_Stefani,No relevant section found
026464002ec71367877afb3c86244a14,John_Russell,No relevant section found
ce93826cdffcdc348c3d1243014acab6,Andrey_Ternovskiy,No relevant section found
b2a418cb928f2e0639aee343df07b74f,John_A._Quelch,No relevant section found
2e13dcbd03008d6ab3877ff894deeb60,Bobby_Scott,No relevant section found
8bc3de195916695c9787750bf5365aaa,Harry_Pregerson,No relevant section found
01f946f99dc95d19b539a1d0f18269fb,John_D._Tinder,No relevant section found
